,filename,total_duration,nod_count,shake_count
479,457_HowCloseToFamily_FACE.csv,15.7,9,6
480,457_LastTimeHappy_FACE.csv,14.233333333333333,23,7
481,457_LastArgument_FACE.csv,7.333333333333333,6,2
482,457_HardestDecision_FACE.csv,15.5,32,8
483,432_SituationHandledDifferent_FACE.csv,2.1333333333333333,1,1
484,432_HowCloseToFamily_FACE.csv,14.4,19,13
485,432_Guilty_FACE.csv,3.6,5,2
486,432_LastTimeHappy_FACE.csv,1.2333333333333334,1,0
487,432_MostProudOf_FACE.csv,33.63333333333333,48,40
488,432_HardestDecision_FACE.csv,7.933333333333334,9,4
489,432_LastArgument_FACE.csv,11.133333333333333,14,7
490,712_EventToErase_FACE.csv,28.433333333333334,47,25
491,712_Guilty_FACE.csv,51.3,100,66
492,712_HardestDecision_FACE.csv,62.8,123,97
493,712_SituationHandledDifferent_FACE.csv,21.533333333333335,39,34
494,712_LastArgument_FACE.csv,33.03333333333333,50,57
495,712_LastTimeHappy_FACE.csv,20.3,26,20
496,712_MostProudOf_FACE.csv,15.1,22,22
497,462_HowCloseToFamily_FACE.csv,6.133333333333334,11,7
498,462_LastTimeHappy_FACE.csv,34.8,63,23
499,462_HardestDecision_FACE.csv,26.7,42,26
500,462_EventToErase_FACE.csv,9.6,15,4
501,462_LastArgument_FACE.csv,26.1,38,23
502,462_SituationHandledDifferent_FACE.csv,40.5,77,27
503,462_MostProudOf_FACE.csv,13.733333333333333,25,6
504,446_LastTimeHappy_FACE.csv,28.133333333333333,66,67
505,446_MostProudOf_FACE.csv,36.233333333333334,103,68
506,446_HardestDecision_FACE.csv,40.63333333333333,83,56
507,446_SituationHandledDifferent_FACE.csv,17.633333333333333,36,24
508,446_LastArgument_FACE.csv,29.033333333333335,60,37
509,429_SituationHandledDifferent_FACE.csv,37.93333333333333,81,17
510,429_Guilty_FACE.csv,10.5,24,7
511,429_LastArgument_FACE.csv,5.9,9,2
512,429_MostProudOf_FACE.csv,8.833333333333334,15,2
513,429_LastTimeHappy_FACE.csv,23.433333333333334,42,11
514,429_HowCloseToFamily_FACE.csv,14.733333333333333,24,14
515,429_HardestDecision_FACE.csv,8.2,17,1
516,429_EventToErase_FACE.csv,20.9,41,6
517,485_EventToErase_FACE.csv,2.9,5,3
518,485_MostProudOf_FACE.csv,4.233333333333333,8,2
519,485_HardestDecision_FACE.csv,3.4,9,0
520,485_Guilty_FACE.csv,5.233333333333333,9,4
521,485_HowCloseToFamily_FACE.csv,8.933333333333334,17,13
522,485_SituationHandledDifferent_FACE.csv,2.1333333333333333,0,2
523,485_LastTimeHappy_FACE.csv,5.3,5,4
524,485_LastArgument_FACE.csv,4.233333333333333,10,2
525,698_HardestDecision_FACE.csv,5.9,5,0
526,698_Guilty_FACE.csv,9.7,23,6
527,698_EventToErase_FACE.csv,22.033333333333335,46,9
528,698_HowCloseToFamily_FACE.csv,18.833333333333332,31,16
529,698_LastArgument_FACE.csv,25.6,50,20
530,698_SituationHandledDifferent_FACE.csv,16.233333333333334,31,4
531,698_LastTimeHappy_FACE.csv,8.2,15,10
532,663_LastTimeHappy_FACE.csv,4.4,8,8
533,663_MostProudOf_FACE.csv,2.2333333333333334,5,1
534,663_SituationHandledDifferent_FACE.csv,0.6333333333333333,0,0
535,663_EventToErase_FACE.csv,2.7333333333333334,7,4
536,663_HowCloseToFamily_FACE.csv,7.033333333333333,7,6
537,663_LastArgument_FACE.csv,6.733333333333333,6,2
538,663_Guilty_FACE.csv,0.9333333333333333,1,0
539,696_LastTimeHappy_FACE.csv,6.0,9,2
540,696_LastArgument_FACE.csv,2.8,0,2
541,696_Guilty_FACE.csv,0.7333333333333333,0,0
542,696_SituationHandledDifferent_FACE.csv,0.6333333333333333,0,1
543,696_HardestDecision_FACE.csv,1.0333333333333334,2,0
544,696_EventToErase_FACE.csv,0.9333333333333333,2,0
545,696_MostProudOf_FACE.csv,5.0,13,2
546,660_LastArgument_FACE.csv,18.233333333333334,24,52
547,660_SituationHandledDifferent_FACE.csv,15.7,24,25
548,660_HardestDecision_FACE.csv,10.3,15,14
549,660_LastTimeHappy_FACE.csv,5.633333333333334,12,16
550,660_MostProudOf_FACE.csv,18.233333333333334,36,29
551,660_HowCloseToFamily_FACE.csv,4.1,7,10
552,660_Guilty_FACE.csv,11.4,22,23
553,660_EventToErase_FACE.csv,9.6,18,32
554,475_SituationHandledDifferent_FACE.csv,1.1,0,0
555,475_LastTimeHappy_FACE.csv,1.6333333333333333,1,0
556,475_Guilty_FACE.csv,3.933333333333333,8,0
557,475_MostProudOf_FACE.csv,21.133333333333333,46,5
558,475_HowCloseToFamily_FACE.csv,7.733333333333333,9,6
559,475_LastArgument_FACE.csv,8.033333333333333,2,3
560,475_EventToErase_FACE.csv,2.2,4,0
561,658_Guilty_FACE.csv,7.833333333333333,9,1
562,658_LastArgument_FACE.csv,22.833333333333332,27,14
563,658_SituationHandledDifferent_FACE.csv,8.9,13,0
564,658_EventToErase_FACE.csv,1.6333333333333333,2,0
565,658_HardestDecision_FACE.csv,3.7,7,1
566,658_LastTimeHappy_FACE.csv,10.7,9,5
567,673_SituationHandledDifferent_FACE.csv,3.033333333333333,6,1
568,673_MostProudOf_FACE.csv,1.9333333333333333,1,0
569,673_LastTimeHappy_FACE.csv,5.7,11,3
570,673_EventToErase_FACE.csv,1.4,1,2
571,673_LastArgument_FACE.csv,2.933333333333333,6,1
572,673_Guilty_FACE.csv,1.0,2,0
573,673_HowCloseToFamily_FACE.csv,1.6333333333333333,3,1
574,713_LastArgument_FACE.csv,3.7333333333333334,10,5
575,713_HardestDecision_FACE.csv,7.6,8,4
576,713_SituationHandledDifferent_FACE.csv,34.93333333333333,47,14
577,713_MostProudOf_FACE.csv,3.433333333333333,2,2
578,713_Guilty_FACE.csv,3.3333333333333335,3,1
579,713_LastTimeHappy_FACE.csv,4.4,9,0
580,468_SituationHandledDifferent_FACE.csv,26.033333333333335,57,28
581,468_Guilty_FACE.csv,4.633333333333334,9,5
582,468_LastArgument_FACE.csv,3.8,7,5
583,468_HowCloseToFamily_FACE.csv,21.033333333333335,43,29
584,468_HardestDecision_FACE.csv,18.333333333333332,31,23
585,468_LastTimeHappy_FACE.csv,20.233333333333334,52,28
586,468_EventToErase_FACE.csv,12.433333333333334,26,13
587,468_MostProudOf_FACE.csv,33.03333333333333,66,46
588,437_HowCloseToFamily_FACE.csv,19.8,42,13
589,437_MostProudOf_FACE.csv,15.9,33,5
590,437_LastTimeHappy_FACE.csv,12.133333333333333,21,3
591,437_HardestDecision_FACE.csv,8.533333333333333,12,2
592,437_LastArgument_FACE.csv,10.6,14,6
593,437_EventToErase_FACE.csv,29.3,61,13
594,437_SituationHandledDifferent_FACE.csv,7.4,4,0
595,437_Guilty_FACE.csv,6.6,10,2
596,710_EventToErase_FACE.csv,9.7,17,9
597,710_HowCloseToFamily_FACE.csv,9.6,20,0
598,710_LastArgument_FACE.csv,3.933333333333333,12,3
599,710_MostProudOf_FACE.csv,1.9333333333333333,2,0
600,710_HardestDecision_FACE.csv,5.2,9,0
601,710_SituationHandledDifferent_FACE.csv,4.033333333333333,4,2
602,710_Guilty_FACE.csv,2.0,4,4
603,710_LastTimeHappy_FACE.csv,3.433333333333333,9,3
604,484_MostProudOf_FACE.csv,12.933333333333334,19,4
605,484_LastTimeHappy_FACE.csv,9.2,16,4
606,484_HardestDecision_FACE.csv,26.933333333333334,45,14
607,484_HowCloseToFamily_FACE.csv,31.3,54,22
608,484_LastArgument_FACE.csv,22.933333333333334,44,12
609,484_EventToErase_FACE.csv,23.433333333333334,30,5
610,484_SituationHandledDifferent_FACE.csv,32.13333333333333,57,19
611,703_LastArgument_FACE.csv,3.6333333333333333,9,6
612,703_LastTimeHappy_FACE.csv,3.533333333333333,10,6
613,703_SituationHandledDifferent_FACE.csv,1.0333333333333334,2,3
614,703_EventToErase_FACE.csv,1.0,2,0
615,703_HowCloseToFamily_FACE.csv,3.3333333333333335,4,4
616,415_LastArgument_FACE.csv,8.233333333333333,19,12
617,415_LastTimeHappy_FACE.csv,8.9,17,16
618,415_Guilty_FACE.csv,10.433333333333334,27,15
619,415_MostProudOf_FACE.csv,9.333333333333334,16,5
620,415_HardestDecision_FACE.csv,18.333333333333332,44,24
621,415_HowCloseToFamily_FACE.csv,20.533333333333335,50,24
622,415_SituationHandledDifferent_FACE.csv,18.533333333333335,48,25
623,415_EventToErase_FACE.csv,23.633333333333333,53,30
624,659_Guilty_FACE.csv,14.1,27,2
625,659_LastTimeHappy_FACE.csv,12.8,19,6
626,659_LastArgument_FACE.csv,12.833333333333334,19,0
627,659_SituationHandledDifferent_FACE.csv,22.6,26,1
628,659_HardestDecision_FACE.csv,12.9,8,1
629,659_HowCloseToFamily_FACE.csv,19.9,34,1
630,659_EventToErase_FACE.csv,13.6,12,3
631,659_MostProudOf_FACE.csv,13.433333333333334,25,3
632,439_MostProudOf_FACE.csv,46.3,84,65
633,439_LastArgument_FACE.csv,65.53333333333333,96,81
634,439_HardestDecision_FACE.csv,73.23333333333333,118,124
635,439_LastTimeHappy_FACE.csv,24.433333333333334,42,40
636,439_SituationHandledDifferent_FACE.csv,78.43333333333334,151,123
637,443_MostProudOf_FACE.csv,0.8333333333333334,0,0
638,443_Guilty_FACE.csv,4.4,8,0
639,443_HardestDecision_FACE.csv,3.8,6,2
640,443_LastArgument_FACE.csv,13.533333333333333,35,11
641,443_SituationHandledDifferent_FACE.csv,9.7,18,0
642,443_EventToErase_FACE.csv,6.2,7,1
643,443_LastTimeHappy_FACE.csv,5.233333333333333,5,7
644,443_HowCloseToFamily_FACE.csv,4.1,3,1
645,431_SituationHandledDifferent_FACE.csv,4.133333333333334,3,9
646,431_Guilty_FACE.csv,8.3,11,3
647,431_LastArgument_FACE.csv,3.5,8,1
648,431_LastTimeHappy_FACE.csv,16.5,21,11
649,431_MostProudOf_FACE.csv,11.0,29,3
650,431_HardestDecision_FACE.csv,7.433333333333334,14,5
651,431_HowCloseToFamily_FACE.csv,3.8,8,1
652,709_LastTimeHappy_FACE.csv,17.0,33,15
653,709_EventToErase_FACE.csv,0.7333333333333333,0,0
654,709_LastArgument_FACE.csv,4.033333333333333,7,0
655,709_SituationHandledDifferent_FACE.csv,6.2,12,3
656,709_Guilty_FACE.csv,2.3,2,2
657,453_HowCloseToFamily_FACE.csv,13.0,28,12
658,453_SituationHandledDifferent_FACE.csv,2.3333333333333335,5,2
659,453_LastTimeHappy_FACE.csv,3.8333333333333335,5,2
660,453_MostProudOf_FACE.csv,18.633333333333333,41,10
661,453_LastArgument_FACE.csv,15.2,23,5
662,453_EventToErase_FACE.csv,17.1,42,23
663,453_Guilty_FACE.csv,4.1,8,2
664,453_HardestDecision_FACE.csv,9.033333333333333,13,4
665,387_LastTimeHappy_FACE.csv,9.233333333333333,7,1
666,387_MostProudOf_FACE.csv,10.6,24,2
667,387_HowCloseToFamily_FACE.csv,1.3333333333333333,2,2
668,387_HardestDecision_FACE.csv,8.233333333333333,11,7
669,387_SituationHandledDifferent_FACE.csv,5.033333333333333,8,1
670,387_Guilty_FACE.csv,2.933333333333333,3,0
671,387_LastArgument_FACE.csv,6.3,7,0
672,387_EventToErase_FACE.csv,2.7,3,2
673,492_MostProudOf_FACE.csv,5.9,10,0
674,492_EventToErase_FACE.csv,58.9,122,38
675,492_HowCloseToFamily_FACE.csv,7.633333333333334,8,6
676,492_HardestDecision_FACE.csv,6.033333333333333,15,0
677,492_LastArgument_FACE.csv,83.83333333333333,168,59
678,492_LastTimeHappy_FACE.csv,24.133333333333333,40,18
679,492_SituationHandledDifferent_FACE.csv,17.4,34,13
680,470_HowCloseToFamily_FACE.csv,15.333333333333334,24,7
681,470_MostProudOf_FACE.csv,12.333333333333334,23,7
682,470_SituationHandledDifferent_FACE.csv,14.733333333333333,25,14
683,470_LastArgument_FACE.csv,21.833333333333332,42,21
684,470_LastTimeHappy_FACE.csv,13.733333333333333,29,15
685,470_Guilty_FACE.csv,4.233333333333333,6,2
686,470_EventToErase_FACE.csv,7.1,9,7
687,470_HardestDecision_FACE.csv,8.1,14,5
688,662_SituationHandledDifferent_FACE.csv,6.133333333333334,11,0
689,662_HowCloseToFamily_FACE.csv,4.433333333333334,7,1
690,662_Guilty_FACE.csv,2.2333333333333334,2,0
691,662_LastTimeHappy_FACE.csv,14.433333333333334,23,12
692,662_HardestDecision_FACE.csv,4.233333333333333,8,1
693,662_MostProudOf_FACE.csv,6.7,13,1
694,662_EventToErase_FACE.csv,2.033333333333333,4,0
695,662_LastArgument_FACE.csv,8.333333333333334,14,3
696,689_LastArgument_FACE.csv,14.333333333333334,22,9
697,689_SituationHandledDifferent_FACE.csv,3.6,8,3
698,689_Guilty_FACE.csv,3.5,7,5
699,689_MostProudOf_FACE.csv,2.8333333333333335,4,2
700,689_LastTimeHappy_FACE.csv,6.033333333333333,9,7
701,689_EventToErase_FACE.csv,3.9,3,0
702,689_HowCloseToFamily_FACE.csv,6.333333333333333,13,9
703,472_Guilty_FACE.csv,10.1,26,8
704,472_LastArgument_FACE.csv,9.733333333333333,20,10
705,472_LastTimeHappy_FACE.csv,12.8,31,6
706,472_SituationHandledDifferent_FACE.csv,29.3,57,12
707,472_HowCloseToFamily_FACE.csv,6.5,22,2
708,472_EventToErase_FACE.csv,19.0,35,11
709,472_MostProudOf_FACE.csv,7.9,11,6
710,472_HardestDecision_FACE.csv,3.3333333333333335,6,3
711,692_MostProudOf_FACE.csv,1.6333333333333333,2,0
712,692_LastArgument_FACE.csv,4.233333333333333,8,3
713,692_SituationHandledDifferent_FACE.csv,4.9,10,2
714,692_EventToErase_FACE.csv,2.933333333333333,3,1
715,692_Guilty_FACE.csv,1.1,0,1
716,692_HardestDecision_FACE.csv,7.1,11,0
717,692_HowCloseToFamily_FACE.csv,11.233333333333333,21,9
718,692_LastTimeHappy_FACE.csv,7.2,15,1
719,715_LastTimeHappy_FACE.csv,14.4,26,11
720,715_HardestDecision_FACE.csv,18.9,34,6
721,715_HowCloseToFamily_FACE.csv,18.833333333333332,46,14
722,715_MostProudOf_FACE.csv,12.533333333333333,31,7
723,715_SituationHandledDifferent_FACE.csv,17.833333333333332,38,8
724,715_Guilty_FACE.csv,8.533333333333333,10,10
725,715_EventToErase_FACE.csv,18.833333333333332,37,13
726,715_LastArgument_FACE.csv,15.633333333333333,31,3
727,AGN51M0_Hurt_FACE.csv,5.7,7,0
728,AGN51M0_Old_FACE.csv,1.7666666666666666,0,0
729,AGN51M0_Dislike_FACE.csv,17.7,20,7
730,AGN51M0_Fantasy_FACE.csv,7.4,8,7
731,AGN51M0_Hometown_FACE.csv,1.7666666666666666,4,0
732,AGN51M0_Time_FACE.csv,14.4,22,10
733,AGN51M0_Hate_FACE.csv,15.3,26,14
734,AGN51M0_Disappointment_FACE.csv,7.4,7,0
735,AGN51M0_Guilty_FACE.csv,6.466666666666667,2,0
736,AGN51M0_Proud_FACE.csv,13.3,16,8
737,RAW19F1_Old_FACE.csv,0.8333333333333334,1,0
738,RAW19F1_Time_FACE.csv,6.766666666666667,14,3
739,RAW19F1_Guilty_FACE.csv,15.0,29,0
740,RAW19F1_Hate_FACE.csv,27.866666666666667,43,15
741,RAW19F1_Hurt_FACE.csv,21.7,47,19
742,RAW19F1_Dislike_FACE.csv,17.1,27,0
743,RAW19F1_Disappointment_FACE.csv,7.333333333333333,19,3
744,RAW19F1_Proud_FACE.csv,14.833333333333334,32,5
745,RAW19F1_Fantasy_FACE.csv,13.066666666666666,28,7
746,RAW19F1_Hometown_FACE.csv,1.3,3,0
747,EDG20M1_Disappointment_FACE.csv,8.9,11,7
748,EDG20M1_Hometown_FACE.csv,1.9333333333333333,2,0
749,EDG20M1_Fantasy_FACE.csv,26.3,54,20
750,EDG20M1_Hate_FACE.csv,18.4,28,7
751,EDG20M1_Guilty_FACE.csv,29.333333333333332,56,36
752,EDG20M1_Time_FACE.csv,8.033333333333333,12,1
753,EDG20M1_Old_FACE.csv,1.2,0,1
754,EDG20M1_Proud_FACE.csv,15.566666666666666,38,13
755,EDG20M1_Hurt_FACE.csv,15.3,25,12
756,EDG20M1_Dislike_FACE.csv,6.166666666666667,13,8
757,RAW23M1_Time_FACE.csv,7.7,14,6
758,RAW23M1_Old_FACE.csv,0.7333333333333333,0,0
759,RAW23M1_Proud_FACE.csv,10.766666666666667,12,5
760,RAW23M1_Hurt_FACE.csv,17.733333333333334,24,13
761,RAW23M1_Hometown_FACE.csv,4.033333333333333,6,0
762,RAW23M1_Disappointment_FACE.csv,14.366666666666667,21,10
763,RAW23M1_Dislike_FACE.csv,4.033333333333333,5,5
764,RAW23M1_Guilty_FACE.csv,25.5,30,9
765,RAW23M1_Fantasy_FACE.csv,9.5,9,5
766,RAW23M1_Hate_FACE.csv,3.8666666666666667,1,0
767,AGN48F1_Proud_FACE.csv,13.066666666666666,20,6
768,AGN48F1_Disappointment_FACE.csv,19.3,33,3
769,AGN48F1_Hate_FACE.csv,15.5,28,11
770,AGN48F1_Guilty_FACE.csv,9.733333333333333,15,9
771,AGN48F1_Old_FACE.csv,1.8,1,0
772,AGN48F1_Dislike_FACE.csv,9.333333333333334,11,6
773,AGN48F1_Time_FACE.csv,7.133333333333334,12,10
774,AGN48F1_Hurt_FACE.csv,16.166666666666668,36,7
775,AGN48F1_Hometown_FACE.csv,2.966666666666667,5,2
776,AGN48F1_Fantasy_FACE.csv,2.7,5,4
777,EDG02M0_Hometown_FACE.csv,2.1666666666666665,2,0
778,EDG02M0_Hate_FACE.csv,14.7,28,10
779,EDG02M0_Fantasy_FACE.csv,9.966666666666667,20,5
780,EDG02M0_Guilty_FACE.csv,15.2,29,10
781,EDG02M0_Proud_FACE.csv,8.966666666666667,12,4
782,EDG02M0_Hurt_FACE.csv,13.333333333333334,26,6
783,EDG02M0_Disappointment_FACE.csv,8.9,12,6
784,EDG02M0_Old_FACE.csv,1.0333333333333334,1,0
785,EDG02M0_Dislike_FACE.csv,1.4,0,0
786,EDG02M0_Time_FACE.csv,5.466666666666667,9,9
787,EDG13M1_Disappointment_FACE.csv,12.066666666666666,16,3
788,EDG13M1_Hate_FACE.csv,16.233333333333334,13,0
789,EDG13M1_Hurt_FACE.csv,25.433333333333334,31,2
790,EDG13M1_Hometown_FACE.csv,3.3,8,0
791,EDG13M1_Guilty_FACE.csv,14.766666666666667,29,6
792,EDG13M1_Proud_FACE.csv,13.666666666666666,20,3
793,EDG13M1_Fantasy_FACE.csv,15.1,25,12
794,EDG13M1_Dislike_FACE.csv,8.766666666666667,15,1
795,EDG13M1_Old_FACE.csv,1.2666666666666666,0,1
796,EDG13M1_Time_FACE.csv,10.766666666666667,19,10
797,EDG30F0_Hometown_FACE.csv,2.8,5,2
798,EDG30F0_Hate_FACE.csv,12.533333333333333,23,9
799,EDG30F0_Time_FACE.csv,10.7,22,13
800,EDG30F0_Fantasy_FACE.csv,11.3,24,9
801,EDG30F0_Guilty_FACE.csv,18.866666666666667,22,15
802,EDG30F0_Hurt_FACE.csv,9.533333333333333,13,11
803,EDG30F0_Proud_FACE.csv,10.633333333333333,15,9
804,EDG30F0_Dislike_FACE.csv,23.7,40,17
805,EDG30F0_Disappointment_FACE.csv,21.066666666666666,32,7
806,EDG30F0_Old_FACE.csv,1.2,1,1
807,EDG04M1_Disappointment_FACE.csv,11.433333333333334,14,0
808,EDG04M1_Hate_FACE.csv,5.933333333333334,8,0
809,EDG04M1_Guilty_FACE.csv,10.933333333333334,15,1
810,EDG04M1_Hometown_FACE.csv,1.3,2,0
811,EDG04M1_Time_FACE.csv,2.966666666666667,4,1
812,EDG04M1_Hurt_FACE.csv,7.566666666666666,13,0
813,EDG04M1_Dislike_FACE.csv,4.5,11,0
814,EDG04M1_Old_FACE.csv,1.4,1,0
815,EDG04M1_Proud_FACE.csv,6.066666666666666,10,0
816,EDG04M1_Fantasy_FACE.csv,6.833333333333333,14,3
817,RAW24M0_Dislike_FACE.csv,3.066666666666667,3,0
818,RAW24M0_Hometown_FACE.csv,0.9666666666666667,1,1
819,RAW24M0_Fantasy_FACE.csv,8.5,8,0
820,RAW24M0_Proud_FACE.csv,9.533333333333333,14,8
821,RAW24M0_Disappointment_FACE.csv,1.1333333333333333,0,0
822,RAW24M0_Guilty_FACE.csv,7.133333333333334,2,4
823,RAW24M0_Hate_FACE.csv,2.3333333333333335,3,1
824,RAW24M0_Old_FACE.csv,1.2,2,1
825,RAW24M0_Time_FACE.csv,1.0,1,0
826,RAW24M0_Hurt_FACE.csv,8.8,10,5
827,AGN39M0_Time_FACE.csv,2.2333333333333334,4,1
828,AGN39M0_Hometown_FACE.csv,1.6666666666666667,0,0
829,AGN39M0_Fantasy_FACE.csv,6.9,11,6
830,AGN39M0_Hurt_FACE.csv,7.8,11,6
831,AGN39M0_Hate_FACE.csv,4.933333333333334,7,3
832,AGN39M0_Guilty_FACE.csv,6.3,8,3
833,AGN39M0_Disappointment_FACE.csv,6.066666666666666,11,7
834,AGN39M0_Dislike_FACE.csv,2.433333333333333,2,5
835,AGN39M0_Proud_FACE.csv,3.1333333333333333,5,0
836,AGN39M0_Old_FACE.csv,1.6,4,0
837,EDG28M1_Dislike_FACE.csv,34.46666666666667,74,20
838,EDG28M1_Disappointment_FACE.csv,11.8,29,6
839,EDG28M1_Guilty_FACE.csv,35.2,80,36
840,EDG28M1_Hate_FACE.csv,31.566666666666666,64,10
841,EDG28M1_Old_FACE.csv,1.7333333333333334,2,2
842,EDG28M1_Fantasy_FACE.csv,8.6,19,7
843,EDG28M1_Time_FACE.csv,23.366666666666667,52,15
844,EDG28M1_Hurt_FACE.csv,27.866666666666667,68,12
845,EDG28M1_Proud_FACE.csv,22.133333333333333,40,26
846,EDG28M1_Hometown_FACE.csv,2.9,7,2
847,AGN27F0_Proud_FACE.csv,36.733333333333334,53,21
848,AGN27F0_Old_FACE.csv,1.1333333333333333,2,0
849,AGN27F0_Time_FACE.csv,14.933333333333334,34,13
850,AGN27F0_Hate_FACE.csv,17.733333333333334,30,12
851,AGN27F0_Dislike_FACE.csv,22.7,42,8
852,AGN27F0_Guilty_FACE.csv,24.933333333333334,38,9
853,AGN27F0_Hometown_FACE.csv,2.3,4,0
854,AGN27F0_Disappointment_FACE.csv,19.566666666666666,27,8
855,AGN27F0_Fantasy_FACE.csv,12.1,16,11
856,AGN27F0_Hurt_FACE.csv,16.133333333333333,15,14
857,RAW28F0_Proud_FACE.csv,8.4,9,0
858,RAW28F0_Hurt_FACE.csv,13.566666666666666,13,1
859,RAW28F0_Hate_FACE.csv,14.666666666666666,18,2
860,RAW28F0_Time_FACE.csv,3.7,2,2
861,RAW28F0_Hometown_FACE.csv,4.9,6,0
862,RAW28F0_Old_FACE.csv,1.3,0,0
863,RAW28F0_Disappointment_FACE.csv,11.533333333333333,15,0
864,RAW28F0_Guilty_FACE.csv,13.933333333333334,21,9
865,RAW28F0_Fantasy_FACE.csv,26.566666666666666,39,15
866,RAW28F0_Dislike_FACE.csv,18.733333333333334,29,6
867,AGN20M0_Hometown_FACE.csv,2.2333333333333334,2,0
868,AGN20M0_Dislike_FACE.csv,5.966666666666667,8,2
869,AGN20M0_Disappointment_FACE.csv,7.9,15,1
870,AGN20M0_Hurt_FACE.csv,5.5,9,3
871,AGN20M0_Time_FACE.csv,6.8,11,4
872,AGN20M0_Old_FACE.csv,1.2666666666666666,0,0
873,AGN20M0_Proud_FACE.csv,9.766666666666667,13,0
874,AGN20M0_Hate_FACE.csv,3.5,0,0
875,AGN20M0_Guilty_FACE.csv,4.7,7,1
876,AGN20M0_Fantasy_FACE.csv,3.033333333333333,6,1
877,RAW01F1_Dislike_FACE.csv,9.666666666666666,14,1
878,RAW01F1_Time_FACE.csv,4.8,3,0
879,RAW01F1_Guilty_FACE.csv,14.433333333333334,26,3
880,RAW01F1_Proud_FACE.csv,11.733333333333333,10,2
881,RAW01F1_Hometown_FACE.csv,2.3333333333333335,4,1
882,RAW01F1_Old_FACE.csv,1.1,2,0
883,RAW01F1_Fantasy_FACE.csv,4.4,3,5
884,RAW01F1_Hate_FACE.csv,7.766666666666667,14,2
885,RAW01F1_Disappointment_FACE.csv,10.366666666666667,17,1
886,RAW01F1_Hurt_FACE.csv,6.833333333333333,12,1
887,AGN38M0_Fantasy_FACE.csv,18.366666666666667,32,3
888,AGN38M0_Hurt_FACE.csv,62.53333333333333,149,53
889,AGN38M0_Time_FACE.csv,46.56666666666667,93,20
890,AGN38M0_Hometown_FACE.csv,13.4,21,6
891,AGN38M0_Disappointment_FACE.csv,69.8,143,32
892,AGN38M0_Guilty_FACE.csv,79.7,182,34
893,AGN38M0_Dislike_FACE.csv,44.56666666666667,106,28
894,AGN38M0_Hate_FACE.csv,53.03333333333333,116,18
895,AGN38M0_Proud_FACE.csv,33.7,81,15
896,AGN38M0_Old_FACE.csv,2.066666666666667,3,2
897,RAW25F1_Hate_FACE.csv,23.8,46,25
898,RAW25F1_Hurt_FACE.csv,10.366666666666667,16,5
899,RAW25F1_Dislike_FACE.csv,4.866666666666666,3,4
900,RAW25F1_Proud_FACE.csv,19.233333333333334,47,15
901,RAW25F1_Old_FACE.csv,1.3,2,2
902,RAW25F1_Hometown_FACE.csv,1.6666666666666667,3,1
903,RAW25F1_Guilty_FACE.csv,17.866666666666667,30,15
904,RAW25F1_Disappointment_FACE.csv,4.566666666666666,6,3
905,RAW25F1_Time_FACE.csv,15.2,23,8
906,RAW25F1_Fantasy_FACE.csv,14.966666666666667,35,8
907,RAW22F0_Dislike_FACE.csv,50.833333333333336,85,32
908,RAW22F0_Time_FACE.csv,33.06666666666667,60,17
909,RAW22F0_Fantasy_FACE.csv,20.3,33,26
910,RAW22F0_Hometown_FACE.csv,3.3333333333333335,6,0
911,RAW22F0_Hate_FACE.csv,44.233333333333334,75,16
912,RAW22F0_Proud_FACE.csv,45.233333333333334,56,8
913,RAW22F0_Guilty_FACE.csv,69.76666666666667,105,48
914,RAW22F0_Old_FACE.csv,0.9,2,0
915,RAW22F0_Disappointment_FACE.csv,59.733333333333334,75,20
916,RAW22F0_Hurt_FACE.csv,31.133333333333333,48,14
917,EDG21M0_Hate_FACE.csv,31.9,66,45
918,EDG21M0_Hometown_FACE.csv,2.0,4,4
919,EDG21M0_Old_FACE.csv,1.8,2,0
920,EDG21M0_Hurt_FACE.csv,22.0,49,18
921,EDG21M0_Proud_FACE.csv,11.033333333333333,18,7
922,EDG21M0_Guilty_FACE.csv,23.366666666666667,52,22
923,EDG21M0_Time_FACE.csv,9.333333333333334,18,12
924,EDG21M0_Fantasy_FACE.csv,20.833333333333332,38,27
925,EDG21M0_Disappointment_FACE.csv,20.166666666666668,34,13
926,EDG21M0_Dislike_FACE.csv,16.1,28,24
927,RAW18M1_Dislike_FACE.csv,4.366666666666666,5,1
928,RAW18M1_Guilty_FACE.csv,1.0666666666666667,1,0
929,RAW18M1_Old_FACE.csv,1.7,2,0
930,RAW18M1_Hometown_FACE.csv,2.7,2,1
931,RAW18M1_Hurt_FACE.csv,4.0,8,4
932,RAW18M1_Hate_FACE.csv,2.2,4,0
933,RAW18M1_Proud_FACE.csv,15.833333333333334,17,4
934,RAW18M1_Disappointment_FACE.csv,8.766666666666667,9,6
935,RAW18M1_Fantasy_FACE.csv,2.1333333333333333,5,1
936,RAW18M1_Time_FACE.csv,6.0,9,2
937,AGN57F1_Guilty_FACE.csv,12.833333333333334,29,5
938,AGN57F1_Hurt_FACE.csv,21.833333333333332,55,12
939,AGN57F1_Disappointment_FACE.csv,6.933333333333334,16,3
940,AGN57F1_Hate_FACE.csv,16.733333333333334,44,14
941,AGN57F1_Hometown_FACE.csv,2.8,5,0
942,AGN57F1_Old_FACE.csv,1.5333333333333334,2,0
943,AGN57F1_Time_FACE.csv,3.2666666666666666,8,1
